   Counter   Asymmetry      DeltaX      DeltaY
      8870   363.66827    19.72360    17.76863
      8871   562.86407    99.61502    58.61839
      8872 -1199.96558   -53.68959   -37.79533
      8873  1018.21527    -4.89822    25.62572
      8874    33.95251    23.38072    40.55565
      8875 -1608.59070   -44.08383   -77.07133
      8876  2161.02734     6.97157    66.32961
      8877 -1021.47998    35.87420    -8.14236
      8878 -1157.09143   -35.28387   -30.64126
      8879   673.59302     0.46425    38.86951
      8880   661.25909   -20.65017    25.24448
      8881   486.03928   -18.14017   -14.35788
      8882   950.16827   -41.90990    -4.77165
      8883   -80.05508    -8.31962   -28.65124
      8884  -644.87604   -34.77858     3.00243
      8885  -457.31461    -3.04925   -14.06327
      8886  -534.05579    35.17506    -2.15143
      8887   196.91196     7.97308    21.81818
      8888  -498.10571   -16.84473   -21.13418
      8889   552.49280    57.18390    40.78842
      8890   -71.75817    33.31749    -0.31649
      8891  -569.97925     7.76949     0.27948
      8892   827.89392    23.10632    67.65382
      8893   489.83112    54.77917    49.38425
      8894    90.51225    10.49431    20.41026
      8895   579.73444    20.46990    46.79566
      8896  1278.84265   -20.13143    14.19746
      8897 -1172.36145   -83.03092    -5.19061
      8898   756.49286    20.75873    19.98335
      8899   408.62631    -4.09882    -2.11133
      8900  -163.28734   -36.07160    -8.77259
      8901  -276.29254   -15.03165    11.94367
      8902 -1720.93030     6.13204   -44.08152
      8903  -635.82690   -21.49452   -73.87701
      8904   284.19189    25.13694     7.92203
      8905    71.19252    25.59915    13.60650
      8906   472.35208     3.57608    -3.25519
      8907   438.05823    43.70873     8.86590
      8908  -969.86713    28.31861    -0.44978
      8909  -203.18530     1.13942    20.83836
      8910   653.45172    -2.58932    -6.56840
      8911 -1066.29724    -2.12046   -11.28040
      8912   944.24738    -7.21257   -12.79926
      8913  1003.61432    -8.52826    20.60726
      8914 -1248.34033     8.80343   -39.74287
      8915  1394.35986    42.62061    42.93204
      8916  1927.48657     4.48242    70.36088
      8917  1544.48975   -15.05055    24.25521
      8918   558.86389   -16.95870    -2.86185
      8919  1650.23840     2.85085    29.69050
      8920   918.12341    -5.64151    38.18496
      8921  -867.73273   -61.06063   -71.99269
      8922   -94.71437   -53.37565   -20.45731
      8923  -493.47620   -55.89607   -43.12503
      8924 -2190.38354   -82.05429   -74.22600
      8925   -60.52551   -46.51412   -42.03867
      8926    41.04521     7.71783   -10.89170
      8927 -1194.40417     1.38228   -18.78251
      8928  -502.70059    34.42640    28.56292
      8929  -360.49918   -11.37810    -6.02043
      8930  -456.58716     1.53589    -7.72179
      8931  -388.95663    -7.65873   -38.68362
      8932  -722.13733    10.04587     5.87086
      8933 -1383.61157    69.43495    -2.66333
      8934   203.34987   -91.13233    -8.72935
      8935 -1202.15833    64.18590    -6.64476
      8936   222.44121    50.37527    69.17554
      8937  -904.41437   -36.70547   -29.64209
      8938  -978.76544     3.23301   -43.97793
      8939  -296.88580   -36.15125   -36.90899
      8940   528.33441     0.56614   -17.71174
      8941   733.78937   -17.04464   -19.38848
      8942   445.39468    -1.26587     4.89883
      8943 -1101.32202    53.42474   -16.75748
      8944  -407.93335    45.27787    40.07460
      8945  1233.73584   -34.33057    15.43429
      8946  1246.38647    -0.79119    29.34049
      8947  -195.97614   -65.75465   -37.62770
      8948   388.09830     7.47812   -16.86094
      8949   872.43182    15.89555    29.85036
      8950 -1862.47473    13.10241   -59.85841
      8951  -923.58862    25.36439   -16.29281
      8952   127.44155   -27.48260    -7.48556
      8953 -1428.26660   -17.55277   -19.56918
      8954 -1097.64380     5.10608     6.27226
      8955 -1237.60449    12.37509   -68.66502
      8956  -128.11990   -68.76548   -64.54935
      8957  -780.52081   -65.70753   -22.46732
      8958    52.63833   -15.94388   -26.60208
      8959  -213.04257    54.88128   -66.13286
      8960    17.26231    27.32851     0.41634
      8961  -475.29987    49.17126    -6.26456
      8962  1142.76025   -43.19589     3.35821
      8963  -367.10678     2.88850    -7.38404
      8964  -246.32265   -52.49583   -48.25675
      8965  -830.70544    55.28302    21.39854
      8966  -222.49466    42.10879    28.82715
      8967  -119.08556    76.72726   -11.49090
      8968  -655.35773  -140.39758   -55.51957
      8969 -1933.42590    49.93507   -25.60542
      8970  1666.91504   -16.37971    49.66419
      8971  -341.10556   -21.81836   -20.52724
      8972  1083.38745     2.98507    15.33312
      8973   -40.73371    24.83241    38.12346
      8974     2.66875     4.73785   -29.71684
      8975  -177.66251   -76.24438   -16.88387
      8976 -1337.50342   -41.76555   -40.52111
      8977   428.37857    49.30446    68.62659
      8978   -51.70043    -1.77529   -35.65852
      8979   241.81636   -37.13966   -16.66383
      8980   696.79962   -42.99892    18.47109
      8981   207.73820   -40.92616    12.14937
      8982  1236.47522   -25.08871   -10.35582
      8983  -974.78027   -22.88139   -43.41844
      8984  -101.35515    -8.04452     8.23905
      8985  -660.17926     9.80781     0.02642
      8986  1108.43347    28.20571    84.21262
      8987   149.24597   -17.68276    22.22844
      8988  -998.32892     0.84360   -28.33854
      8989  -553.23419   -29.60087   -18.43062
      8990 -1407.67920   -14.08677   -73.31469
      8991   924.04169     6.83348    10.70468
      8992 -1249.43921   -53.51249   -23.66266
      8993  1058.05554    38.37810     7.85733
      8994 -2063.38086    24.46190   -56.25409
      8995    41.60624   -99.15383   -40.74292
      8996     2.68806  -102.54269   -71.43620
      8997  -694.50452    -3.38765    16.17381
      8998   342.80865    -7.16037    28.50335
      8999  -689.57416    60.45530    51.01561
      9000  1412.68335    -4.40649    34.72000
      9001  -415.69391   -40.04285   -19.89480
      9002  -291.66968    -8.95921   -16.76239
      9003   486.23624    -6.47462   -23.53779
      9004   619.71973   -37.61313    -7.13150
      9005    76.88606    54.33521    55.74085
      9006   103.67189     3.34575     4.28876
      9007 -2112.44995    29.00327   -30.44452
      9008  -339.07736    28.83100     2.10876
      9009   201.18042   -20.43680     7.98672
      9010  -713.54443   -25.40541   -21.09172
      9011   817.37653   -64.61548    47.81238
      9012  -526.58710    38.90191    34.82853
      9013  1181.59644    16.60274    31.77043
      9014  1141.14990   -18.78148    58.63319
      9015   386.69867    23.14086    14.71262
      9016   996.66370    18.25832    76.15082
      9017  -402.77536   -10.88659   -29.34436
      9018   710.30426   -69.64277    15.64322
      9019   640.43787  -102.25341   -80.61838
      9020  -714.68793  -139.09186   -69.23206
      9021  -595.01935    -3.96082   -23.36559
      9022   687.47394    88.61745    69.89339
      9023  1509.60876   -38.56757    26.82815
      9024  -641.58411   -37.23429   -28.59473
      9025   893.74011   -21.93847    -1.28833
      9026 -1053.06970    -1.92171   -19.27112
      9027   449.25278    32.92591    26.62387
      9028  -353.53906    19.03738   -14.29708
      9029  -392.31003     9.73954   -17.28259
      9030  -285.99997  -146.79420   -49.12516
      9031   462.00906     5.47361    33.20641
      9032  1852.23706    25.94883    51.79033
      9033   844.25903    16.65976    50.28767
      9034   595.55389    55.72471     4.76749
      9035  -919.53186     9.16698     7.61537
      9036  -100.80421   -65.66056   -34.68418
      9037   496.92902     8.68109    37.79926
      9038 -1633.56628   -12.15420   -20.85695
      9039   -14.64288    -5.57270    15.20450
      9040  -782.74054   -42.57098     7.31429
      9041  -324.35452    -8.28087   -10.06654
      9042  -365.48700   -19.14459   -21.65844
      9043  -993.05847    17.81571   -10.80293
      9044  -582.86646   -44.35063   -21.16223
      9045   305.30670   -27.17153   -25.89492
      9046  -699.64410    37.54437   -48.52586
      9047  1440.19824   -10.96826    49.64760
      9048   843.27081    -2.10182    33.58989
      9049   240.37236    50.19448    61.50757
      9050    31.20961   -38.23327    16.40015
      9051   396.85242    35.74847    45.41997
      9052   973.88483   -23.86145    -4.96153
      9053  -866.47003     5.50794   -12.32636
      9054  -104.93349    -1.12922    12.12363
      9055   274.59570    40.38823    52.85157
      9056  -376.13553   -12.37083   -54.20374
      9057  -337.48041    76.51004     5.64546
      9058   309.31396   -34.27554    -2.22803
      9059  1181.10376    -4.88527    15.97928
      9060     2.64422    -9.37136    55.26961
      9061   267.07022   -36.19004   -28.03587
      9062   764.40747   -46.69279    -9.29072
      9063  -894.61353    -7.95883   -13.27799
      9064   290.06641   -49.10711   -23.86081
      9065   -28.93111     1.49180    -0.89874
      9066 -2434.95239   -11.57243   -87.56751
      9067  -542.60608   -52.98014   -54.49249
      9068 -1127.02295    11.38943   -33.17414
      9069  -917.34259    -0.76266   -24.64597
      9070   -85.50871    43.25388    15.60254
      9071    79.18814    73.68413    72.84818
      9072   423.41098    21.36486    26.82096
      9073 -1611.02063    81.77096   -14.54569
      9074   127.25668    42.72497    76.73820
      9075   380.68506   -89.92509   -34.19899
      9076  1004.97278   -63.31729   -46.28397
      9077  -365.07950     1.82874     6.46505
      9078  -344.54471   -45.14066   -63.75205
      9079   747.48871    36.93097    54.90254
      9080  -122.09209    29.94788    18.44870
      9081  1293.97607    15.48580    57.48967
      9082   -48.41915   -46.32473   -71.15664
      9083  -661.24933   -74.03152   -30.58184
      9084   463.95517    30.84120     9.36522
      9085   787.62000   -40.98750    10.09498
      9086  -878.40222    56.89513   -18.17496
      9087   104.30264   -49.68953   -76.38748
      9088  -944.41248   -26.78352   -40.15809
      9089   374.91696    13.01419    28.91743
      9090   799.84314    13.07388    30.44304
      9091  -664.66864    16.18558   -39.99407
      9092  1612.25720    19.91969    37.00801
      9093  -908.29205   -76.08466   -75.26798
      9094   557.05206     6.25169    31.26350
      9095  -240.90775   -13.49091   -26.19727
      9096   787.51654    29.78467    31.66129
      9097  -640.91437   -20.07585   -29.08750
      9098   324.23083   -50.83670    -5.88444
      9099  -397.77191   117.64322    24.05201
      9100  -957.59033   -37.10487   -20.70808
      9101  -176.71880    18.68161     7.80826
      9102   860.36444   -26.06143    28.83770
      9103 -1036.35156   -20.30202   -28.25891
      9104   730.50000    -5.81091     1.02994
      9105   726.04816    72.88097    22.52417
      9106   693.18939    -8.88963    39.64204
      9107  -593.98187    48.18475    23.19008
      9108   422.84735    55.39312    34.56890
      9109   284.60696   -40.50474   -31.56197
      9110 -1127.41357    25.08507     3.21709
      9111  -905.49518   -43.76299   -67.09952
      9112    77.41678   -12.09821     2.63070
      9113   518.93042    16.09584    77.85715
      9114 -1517.64050   106.01412    11.17355
      9115    50.40324   -36.02959    -3.55794
      9116  -986.98840   -37.17327   -81.27401
      9117  1167.75354     8.23047    26.08858
      9118  1419.45093   -26.95609    56.46144
      9119   653.38599   -27.74442    17.37146
      9120     7.58274   -50.06550   -44.04519
      9121   167.84419   -88.21682   -59.86734
      9122   449.46796    41.89207    53.59942
      9123  1042.23950   -25.09464    57.12073
      9124   670.06976   -83.73354    -1.13251
      9125   264.45068   -19.28580    11.24529
      9126  -232.73665   -78.35478    -7.08498
      9127   995.20856   -54.67656     6.26549
      9128  -397.42221    76.77306     2.55516
      9129   480.18210    -5.47350    69.06590
      9130  -538.02008   -21.89016     1.86586
      9131  1162.46179    66.15028    57.63804
      9132  1313.24536   -11.31211    14.00075
      9133 -1510.13831   -84.53996  -118.23272
      9134   177.35570   -19.94945   -35.12122
      9135   234.56215   -35.26225   -17.78717
      9136  -933.63000    21.32733    15.79879
      9137   461.73846    13.38183    28.56877
      9138   762.49951   -49.70563    -7.05214
      9139  1342.53210     7.95504    20.58780
      9140  -207.50749   -29.14110   -21.10018
      9141   387.91287    22.44195     4.03552
      9142  -919.90070   -54.70271   -18.99816
      9143  2449.44629     8.60743    65.05898
      9144  1365.99133   -24.75245    59.77794
      9145 -1039.94458    12.03574   -63.57228
      9146  -163.79747    11.58288    -7.96564
      9147 -1380.50745    54.32001    -7.98416
      9148  -947.56610   -10.69345   -12.03128
      9149 -1266.46338   -40.93173   -70.09708
      9150    -7.12524    -7.91924   -31.65655
      9151   710.06042    -3.54621    51.54863
